『咪咕•专线』,#genre#
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0d]:80/wh7f454c46tw201073874_846642633/ott.mobaibox.com/PLTV/3/224/3221227673/index.m3u8?icpid=3&RTS=1674380316&from=40&popid=40&hms_devid=2040&prioritypopid=40&vqe=3$LR•IPV6『线路5』
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw1545504334_-1449102672/ott.mobaibox.com/PLTV/3/224/3221227691/index.m3u8?icpid=3&RTS=1674385955&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3$LR•IPV6『线路6』
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/wh7f454c46tw1930705409_-1175138860/ott.mobaibox.com/PLTV/3/224/3221228230/index.m3u8?icpid=3&RTS=1674386341&from=40&popid=40&hms_devid=2114&prioritypopid=40&vqe=3$LR•IPV6『线路7』
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/wh7f454c46tw201843385_424516234/ott.mobaibox.com/PLTV/3/224/3221227476/index.m3u8?icpid=3&RTS=1674380317&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3$LR•IPV6『线路8』
广东卫视,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001032/index.m3u8?$LR•IPV6『线路9』
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/wh7f454c46tw201699374_-1286689762/ott.mobaibox.com/PLTV/3/224/3221228312/index.m3u8?icpid=3&RTS=1674380317&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3$LR•IPV6『线路10』
广东卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?$LR•IPV6『线路11』
广东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8?$LR•IPV6『线路12』
广东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8?$LR•IPV6『线路13』
广东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010055/1.m3u8?$LR•IPV6『线路14』
广东卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8??$LR•IPV6『线路15』
广东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226248/index.m3u8$LR•IPV6『线路16』
广东卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN181359BESTVSMGSMG/index.m3u8?m3u8_level=2$LR•IPV6『线路17』
广东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010055/index.m3u8$LR•IPV6『线路18』
广东卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?IAS$LR•IPV6『线路19』
广东卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?key=tvbox6_com$LR•IPV6『线路20』
广东卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?IAS$LR•IPV6『线路21』
广东卫视,http://14.145.222.236:8888/udp/239.77.1.19:5146$LR•IPV4『线路22』
广东卫视,http://14.145.222.236:8888/udp/239.77.1.152:5146$LR•IPV4『线路23』
广东卫视,http://14.145.222.236:8888/udp/239.77.0.84:5146$LR•IPV4『线路24』
广东卫视,http://14.145.222.236:8888/udp/239.77.0.166:5146$LR•IPV4『线路25』
广东珠江,http://14.145.222.236:8888/udp/239.77.0.1:5146$LR•IPV4『线路1』
广东珠江,http://14.145.222.236:8888/udp/239.77.0.114:5146$LR•IPV4『线路2』
广东珠江,http://14.145.222.236:8888/udp/239.77.0.3:5146$LR•IPV4『线路3』
广东珠江,http://14.145.222.236:8888/udp/239.77.1.94:5146$LR•IPV4『线路4』
广东珠江,http://14.117.233.100:9000/udp/239.77.0.1:5146$LR•IPV4『线路5』
广东珠江,http://14.117.233.100:9000/udp/239.77.0.114:5146$LR•IPV4『线路6』
广东珠江,http://14.117.233.100:9000/udp/239.77.0.3:5146$LR•IPV4『线路7』
广东珠江,http://14.117.233.100:9000/udp/239.77.1.94:5146$LR•IPV4『线路8』
广东珠江,http://183.236.32.24:9901/hls/1036/index.m3u8$LR•IPV4『线路9』
广东珠江,http://113.66.7.24:8000/udp/239.77.0.1:5146$LR•IPV4『线路10』
广东珠江,http://113.66.7.24:8000/udp/239.77.0.114:5146$LR•IPV4『线路11』
广东珠江,http://113.66.7.24:8000/udp/239.77.0.3:5146$LR•IPV4『线路12』
广东珠江,http://113.66.7.24:8000/udp/239.77.1.94:5146$LR•IPV4『线路13』
广东珠江,http://119.134.3.177:8888/udp/239.77.0.1:5146$LR•IPV4『线路14』
广东珠江,http://119.134.3.177:8888/udp/239.77.0.114:5146$LR•IPV4『线路15』
广东珠江,http://119.134.3.177:8888/udp/239.77.0.3:5146$LR•IPV4『线路16』
广东珠江,http://119.134.3.177:8888/udp/239.77.1.94:5146$LR•IPV4『线路17』
广东珠江,http://183.7.128.185:8088/udp/239.77.0.1:5146$LR•IPV4『线路18』
广东珠江,http://183.7.128.185:8088/udp/239.77.0.114:5146$LR•IPV4『线路19』
广东珠江,http://183.7.128.185:8088/udp/239.77.0.3:5146$LR•IPV4『线路20』
广东珠江,http://183.7.128.185:8088/udp/239.77.1.94:5146$LR•IPV4『线路21』
广东珠江,http://119.129.173.5:8081/hls/25/index.m3u8$LR•IPV4『线路22』
广东珠江,http://171.38.149.129:8082udp://@224.1.2.11:32011$LR•IPV4『线路23』
广东珠江,p3p://108.181.20.159:23520/63fa66de000b08831b5b475e54e67ef1$LR•IPV4『线路24』
广东珠江,http://php.jdshipin.com:8880/chudian.php?id=gdzj$LR•IPV4『线路25』
广东体育,http://14.145.222.236:8888/udp/239.77.0.112:5146$LR•IPV4『线路1』
广东体育,http://14.145.222.236:8888/udp/239.77.0.168:5146$LR•IPV4『线路2』
广东体育,http://14.145.222.236:8888/udp/239.77.0.6:5146$LR•IPV4『线路3』
广东体育,http://14.145.222.236:8888/udp/239.77.1.97:5146$LR•IPV4『线路4』
广东体育,http://14.117.233.100:9000/udp/239.77.0.112:5146$LR•IPV4『线路5』
广东体育,http://14.117.233.100:9000/udp/239.77.0.168:5146$LR•IPV4『线路6』
广东体育,http://14.117.233.100:9000/udp/239.77.0.6:5146$LR•IPV4『线路7』
广东体育,http://14.117.233.100:9000/udp/239.77.1.97:5146$LR•IPV4『线路8』
广东体育,http://222.217.246.118:8181/tsfile/live/1010_1.m3u8$LR•IPV4『线路9』
广东体育,http://180.137.22.122:8181/tsfile/live/1010_1.m3u8$LR•IPV4『线路10』
广东体育,http://222.83.135.190:8181/tsfile/live/1010_1.m3u8$LR•IPV4『线路11』
广东体育,http://183.236.32.24:9901/hls/1039/index.m3u8$LR•IPV4『线路12』
广东体育,http://113.66.7.24:8000/udp/239.77.0.112:5146$LR•IPV4『线路13』
广东体育,http://113.66.7.24:8000/udp/239.77.0.168:5146$LR•IPV4『线路14』
广东体育,http://113.66.7.24:8000/udp/239.77.0.6:5146$LR•IPV4『线路15』
广东体育,http://113.66.7.24:8000/udp/239.77.1.97:5146$LR•IPV4『线路16』
广东体育,http://180.142.220.34:8181/tsfile/live/1010_1.m3u8$LR•IPV4『线路17』
广东体育,http://119.134.3.177:8888/udp/239.77.0.112:5146$LR•IPV4『线路18』
广东体育,http://119.134.3.177:8888/udp/239.77.0.168:5146$LR•IPV4『线路19』
广东体育,http://119.134.3.177:8888/udp/239.77.0.6:5146$LR•IPV4『线路20』
广东体育,http://119.134.3.177:8888/udp/239.77.1.97:5146$LR•IPV4『线路21』
广东体育,http://183.7.128.185:8088/udp/239.77.0.112:5146$LR•IPV4『线路22』
广东体育,http://183.7.128.185:8088/udp/239.77.0.168:5146$LR•IPV4『线路23』
广东体育,http://183.7.128.185:8088/udp/239.77.0.6:5146$LR•IPV4『线路24』
广东体育,http://183.7.128.185:8088/udp/239.77.1.97:5146$LR•IPV4『线路25』
广东民生,http://14.145.222.236:8888/udp/239.77.0.225:5146$LR•IPV4『线路1』
广东民生,http://14.145.222.236:8888/udp/239.77.0.5:5146$LR•IPV4『线路2』
广东民生,http://14.117.233.100:9000/udp/239.77.0.225:5146$LR•IPV4『线路3』
广东民生,http://14.117.233.100:9000/udp/239.77.0.5:5146$LR•IPV4『线路4』
广东民生,http://113.66.7.24:8000/udp/239.77.0.225:5146$LR•IPV4『线路5』
广东民生,http://113.66.7.24:8000/udp/239.77.0.5:5146$LR•IPV4『线路6』
广东民生,http://119.134.3.177:8888/udp/239.77.0.225:5146$LR•IPV4『线路7』
广东民生,http://119.134.3.177:8888/udp/239.77.0.5:5146$LR•IPV4『线路8』
广东民生,http://183.7.128.185:8088/udp/239.77.0.225:5146$LR•IPV4『线路9』
广东民生,http://183.7.128.185:8088/udp/239.77.0.5:5146$LR•IPV4『线路10』
广东民生,http://php.jdshipin.com:8880/chudian.php?id=gdms$LR•IPV4『线路11』
广东民生,http://116.23.96.160:50000/udp/239.77.0.225:5146$LR•IPV4『线路12』
广东民生,http://119.122.214.182:4022/udp/239.77.0.225:5146$LR•IPV4『线路13』
广东民生,http://113.109.248.232:9999/udp/239.77.0.225:5146$LR•IPV4『线路14』
广东民生,http://58.252.12.164:8000/udp/239.77.0.225:5146$LR•IPV4『线路15』
广东综艺,http://14.145.222.236:8888/udp/239.77.1.236:5146$LR•IPV4『线路1』
广东综艺,http://14.145.222.236:8888/udp/239.77.1.237:5146$LR•IPV4『线路2』
广东综艺,http://14.145.222.236:8888/udp/239.77.0.244:5146$LR•IPV4『线路3』
广东综艺,http://14.145.222.236:8888/udp/239.77.0.246:5146$LR•IPV4『线路4』
广东综艺,http://14.145.222.236:8888/udp/239.77.0.245:5146$LR•IPV4『线路5』
广东综艺,http://14.145.222.236:8888/udp/239.77.0.252:5146$LR•IPV4『线路6』
广东综艺,http://14.117.233.100:9000/udp/239.77.1.236:5146$LR•IPV4『线路7』
广东综艺,http://14.117.233.100:9000/udp/239.77.1.237:5146$LR•IPV4『线路8』
广东综艺,http://14.117.233.100:9000/udp/239.77.0.244:5146$LR•IPV4『线路9』
广东综艺,http://14.117.233.100:9000/udp/239.77.0.246:5146$LR•IPV4『线路10』
广东综艺,http://14.117.233.100:9000/udp/239.77.0.245:5146$LR•IPV4『线路11』
广东综艺,http://14.117.233.100:9000/udp/239.77.0.252:5146$LR•IPV4『线路12』
广东综艺,http://113.66.7.24:8000/udp/239.77.1.236:5146$LR•IPV4『线路13』
广东综艺,http://113.66.7.24:8000/udp/239.77.1.237:5146$LR•IPV4『线路14』
广东综艺,http://113.66.7.24:8000/udp/239.77.0.244:5146$LR•IPV4『线路15』
广东综艺,http://113.66.7.24:8000/udp/239.77.0.246:5146$LR•IPV4『线路16』
广东综艺,http://113.66.7.24:8000/udp/239.77.0.245:5146$LR•IPV4『线路17』
广东综艺,http://113.66.7.24:8000/udp/239.77.0.252:5146$LR•IPV4『线路18』
广东综艺,http://119.134.3.177:8888/udp/239.77.1.236:5146$LR•IPV4『线路19』
广东综艺,http://119.134.3.177:8888/udp/239.77.1.237:5146$LR•IPV4『线路20』
广东综艺,http://119.134.3.177:8888/udp/239.77.0.244:5146$LR•IPV4『线路21』
广东综艺,http://119.134.3.177:8888/udp/239.77.0.246:5146$LR•IPV4『线路22』
广东综艺,http://119.134.3.177:8888/udp/239.77.0.245:5146$LR•IPV4『线路23』
广东综艺,http://119.134.3.177:8888/udp/239.77.0.252:5146$LR•IPV4『线路24』
广东综艺,http://183.7.128.185:8088/udp/239.77.1.236:5146$LR•IPV4『线路25』
广东影视,http://14.145.222.236:8888/udp/239.77.0.217:5146$LR•IPV4『线路1』
广东影视,http://14.145.222.236:8888/udp/239.77.0.11:5146$LR•IPV4『线路2』
广东影视,http://14.117.233.100:9000/udp/239.77.0.217:5146$LR•IPV4『线路3』
广东影视,http://14.117.233.100:9000/udp/239.77.0.11:5146$LR•IPV4『线路4』
广东影视,http://183.236.32.24:9901/hls/1045/index.m3u8$LR•IPV4『线路5』
广东影视,http://113.66.7.24:8000/udp/239.77.0.217:5146$LR•IPV4『线路6』
广东影视,http://113.66.7.24:8000/udp/239.77.0.11:5146$LR•IPV4『线路7』
广东影视,http://119.134.3.177:8888/udp/239.77.0.217:5146$LR•IPV4『线路8』
广东影视,http://119.134.3.177:8888/udp/239.77.0.11:5146$LR•IPV4『线路9』
广东影视,http://183.7.128.185:8088/udp/239.77.0.217:5146$LR•IPV4『线路10』
广东影视,http://183.7.128.185:8088/udp/239.77.0.11:5146$LR•IPV4『线路11』
广东影视,http://119.129.173.5:8081/hls/31/index.m3u8$LR•IPV4『线路12』
广东影视,http://171.38.149.129:8082udp://@224.1.2.2:32002$LR•IPV4『线路13』
广东影视,P2p://generationnexxxt.com:19806/c77392e78511404799e2e8efd0635304$LR•IPV4『线路14』
广东影视,http://php.jdshipin.com:8880/chudian.php?id=gdys$LR•IPV4『线路15』
广东影视,http://113.109.248.232:9999/udp/239.77.0.217:5146$LR•IPV4『线路16』
广东影视,http://171.108.239.99:8181/tsfile/live/1002_1.m3u8?key=txiptv$LR•IPV4『线路17』
广东影视,http://58.252.12.164:8000/udp/239.77.0.217:5146$LR•IPV4『线路18』
广东影视,http://171.108.239.99:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路19』
广东影视,http://171.108.239.98:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路20』
广东影视,http://119.122.214.182:4022/udp/239.77.0.217:5146$LR•IPV4『线路21』
广东影视,http://171.108.239.80:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路22』
广东影视,http://14.117.234.37:9000/udp/239.77.0.217:5146$LR•IPV4『线路23』
广东影视,http://www.zzlag.top:9087/tsfile/live/1040_1.m3u8?key=txiptv$LR•IPV4『线路24』
广东影视,https://stream1.freetv.fun/d467ac13a5ecbbd309b10ee6ea775c54b2783135482ff0c5a3535758561fc9e4.m3u8$LR•IPV4『线路25』
经济科教,http://14.145.222.236:8888/udp/239.77.0.85:5146$LR•IPV4『线路1』
经济科教,http://14.145.222.236:8888/udp/239.77.0.167:5146$LR•IPV4『线路2』
经济科教,http://14.145.222.236:8888/udp/239.77.0.8:5146$LR•IPV4『线路3』
经济科教,http://14.117.233.100:9000/udp/239.77.0.85:5146$LR•IPV4『线路4』
经济科教,http://14.117.233.100:9000/udp/239.77.0.167:5146$LR•IPV4『线路5』
经济科教,http://14.117.233.100:9000/udp/239.77.0.8:5146$LR•IPV4『线路6』
经济科教,http://183.236.32.24:9901/hls/1044/index.m3u8$LR•IPV4『线路7』
经济科教,http://113.66.7.24:8000/udp/239.77.0.85:5146$LR•IPV4『线路8』
经济科教,http://113.66.7.24:8000/udp/239.77.0.167:5146$LR•IPV4『线路9』
经济科教,http://113.66.7.24:8000/udp/239.77.0.8:5146$LR•IPV4『线路10』
经济科教,http://119.134.3.177:8888/udp/239.77.0.85:5146$LR•IPV4『线路11』
经济科教,http://119.134.3.177:8888/udp/239.77.0.167:5146$LR•IPV4『线路12』
经济科教,http://119.134.3.177:8888/udp/239.77.0.8:5146$LR•IPV4『线路13』
经济科教,http://183.7.128.185:8088/udp/239.77.0.85:5146$LR•IPV4『线路14』
经济科教,http://183.7.128.185:8088/udp/239.77.0.167:5146$LR•IPV4『线路15』
经济科教,http://183.7.128.185:8088/udp/239.77.0.8:5146$LR•IPV4『线路16』
岭南戏曲,http://14.145.222.236:8888/udp/239.77.0.16:5146$LR•IPV4『线路1』
岭南戏曲,http://14.117.233.100:9000/udp/239.77.0.16:5146$LR•IPV4『线路2』
岭南戏曲,http://113.66.7.24:8000/udp/239.77.0.16:5146$LR•IPV4『线路3』
岭南戏曲,http://119.134.3.177:8888/udp/239.77.0.16:5146$LR•IPV4『线路4』
岭南戏曲,http://183.7.128.185:8088/udp/239.77.0.16:5146$LR•IPV4『线路5』
岭南戏曲,http://119.129.173.5:8081/hls/72/index.m3u8$LR•IPV4『线路6』
岭南戏曲,http://ddns.cyruslee.top:8888/udp/239.77.0.16:5146$LR•IPV4『线路7』
现代教育,http://14.145.222.236:8888/udp/239.77.0.18:5146$LR•IPV4『线路1』
现代教育,http://14.117.233.100:9000/udp/239.77.0.18:5146$LR•IPV4『线路2』
现代教育,http://113.66.7.24:8000/udp/239.77.0.18:5146$LR•IPV4『线路3』
现代教育,http://119.134.3.177:8888/udp/239.77.0.18:5146$LR•IPV4『线路4』
现代教育,http://183.7.128.185:8088/udp/239.77.0.18:5146$LR•IPV4『线路5』
现代教育,http://ddns.cyruslee.top:8888/udp/239.77.0.18:5146$LR•IPV4『线路6』
大湾区卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010108/1.m3u8$LR•IPV6『线路1』
大湾区卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000011619/1.m3u8$LR•IPV6『线路2』
大湾区卫视,http://[2409:8087:2801:22:100::4f]/wh7f454c46tw1007731023_-1337288569/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236327/index.m3u8?icpid=88888888&RTS=1717811832&from=5&ocs=2_2409:8087:2801:22:100::6f_80&hms_devid=327&online=1717811832&vqe=3$LR•IPV6『线路3』
大湾区卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226442/index.m3u8$LR•IPV6『线路4』
大湾区卫视,http://14.145.222.236:8888/udp/239.77.0.215:5146$LR•IPV4『线路5』
大湾区卫视,http://14.145.222.236:8888/udp/239.77.0.9:5146$LR•IPV4『线路6』
大湾区卫视,http://14.145.222.236:8888/udp/239.77.1.12:5146$LR•IPV4『线路7』
大湾区卫视,http://14.117.233.100:9000/udp/239.77.0.215:5146$LR•IPV4『线路8』
大湾区卫视,http://14.117.233.100:9000/udp/239.77.0.9:5146$LR•IPV4『线路9』
大湾区卫视,http://14.117.233.100:9000/udp/239.77.1.12:5146$LR•IPV4『线路10』
大湾区卫视,http://183.236.32.24:9901/hls/1019/index.m3u8$LR•IPV4『线路11』
大湾区卫视,http://113.66.7.24:8000/udp/239.77.0.215:5146$LR•IPV4『线路12』
大湾区卫视,http://113.66.7.24:8000/udp/239.77.0.9:5146$LR•IPV4『线路13』
大湾区卫视,http://113.66.7.24:8000/udp/239.77.1.12:5146$LR•IPV4『线路14』
大湾区卫视,http://119.134.3.177:8888/udp/239.77.0.215:5146$LR•IPV4『线路15』
大湾区卫视,http://119.134.3.177:8888/udp/239.77.0.9:5146$LR•IPV4『线路16』
大湾区卫视,http://119.134.3.177:8888/udp/239.77.1.12:5146$LR•IPV4『线路17』
大湾区卫视,http://183.7.128.185:8088/udp/239.77.0.215:5146$LR•IPV4『线路18』
大湾区卫视,http://183.7.128.185:8088/udp/239.77.0.9:5146$LR•IPV4『线路19』
大湾区卫视,http://183.7.128.185:8088/udp/239.77.1.12:5146$LR•IPV4『线路20』
大湾区卫视,http://124.72.196.137:4022/rtp/239.61.3.5:9548$LR•IPV4『线路21』
大湾区卫视,http://59.61.122.230:8888/rtp/239.61.3.5:9548$LR•IPV4『线路22』
大湾区卫视,http://118.144.105.55:91/live/NFWS-1500k/live.m3u8$LR•IPV4『线路23』
大湾区卫视,http://cdn.1678520.xyz/xsj2.php?id=testdwqws$LR•IPV4『线路24』
大湾区卫视,http://58.248.112.229:8114/GD.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKpcF6cxV02%2F2vamAvq3NTjZdp1PqnpHZJhFc1mqvBHwl&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715182632351&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e5e52029fd0c6&FvSeid=77fd5578ee70a687&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4393&Fsv_chan_hls_se_idx=25&Fsv_TBt=2287792&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_NANFANG&Fsv_CMSID=GD_CUCC$LR•IPV4『线路25』
厦门卫视,http://183.164.33.215:4022/rtp/238.1.78.246:7840$LR•IPV4『线路1』
厦门卫视,http://183.165.36.18:4022/rtp/238.1.78.246:7840$LR•IPV4『线路2』
厦门卫视,http://124.72.196.137:4022/rtp/239.61.2.11:8060$LR•IPV4『线路3』
厦门卫视,http://59.61.122.230:8888/rtp/239.61.2.11:8060$LR•IPV4『线路4』
厦门卫视,http://42.236.161.90:8888/rtp/225.1.4.95:1124$LR•IPV4『线路5』
厦门卫视,http://61.52.29.182:13579/rtp/225.1.4.95:1124$LR•IPV4『线路6』
厦门卫视,http://123.10.79.77:808/hls/69/index.m3u8$LR•IPV4『线路7』
厦门卫视,http://115.57.160.34:4022/rtp/225.1.4.95:1124$LR•IPV4『线路8』
厦门卫视,http://42.231.182.119:8089/rtp/225.1.4.95:1124$LR•IPV4『线路9』
厦门卫视,http://222.137.228.72:808/hls/64/index.m3u8$LR•IPV4『线路10』
厦门卫视,http://123.189.36.103:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路11』
厦门卫视,http://223.13.1.52:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路12』
厦门卫视,http://14.204.97.76:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路13』
厦门卫视,http://119.62.36.174:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路14』
厦门卫视,http://221.213.69.82:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路15』
厦门卫视,http://qnap.yjnhome.com:4000/rtp/239.3.1.143:4120$LR•IPV4『线路16』
厦门卫视,http://59.48.75.130:3052/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路17』
厦门卫视,http://117.27.190.42:9998/tsfile/live/23282_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路18』
厦门卫视,http://124.205.11.246:91/live/XMWS-1500k/live.m3u8$LR•IPV4『线路19』
厦门卫视,http://124.205.11.242:91/live/XMWS-1500k/live.m3u8$LR•IPV4『线路20』
