🐼电视公告,#genre#
南充综合,http://60.255.240.247:8090/live/ncxwzh_2000.m3u8
南溪综合,http://60.255.240.247:8090/live/nxt_2000.m3u8
内江公共,http://60.255.240.247:8090/live/njgg_4000.m3u8
内江综合,http://60.255.240.247:8090/live/njzh_4000.m3u8
宁南综合,http://60.255.240.247:8090/live/nnt_4000.m3u8
攀钢新闻,http://60.255.240.247:8090/live/pgxwzh_2000.m3u8
彭山综合,http://60.255.240.247:8090/live/pszh_2000.m3u8
彭州综合,http://60.255.240.247:8090/live/pzxwzh_2000.m3u8
蓬安综合,http://60.255.240.247:8090/live/pazh_2000.m3u8
蓬溪新闻,http://60.255.240.247:8090/live/pxxw_2000.m3u8
平昌综合,http://60.255.240.247:8090/live/pcxw_2000.m3u8
平武综合,http://60.255.240.247:8090/live/pwgq_4000.m3u8
屏山综合,http://60.255.240.247:8090/live/psxwzh_2000.m3u8
蒲江综合,http://60.255.240.247:8090/live/pjxw_4000.m3u8
普格综合,http://60.255.240.247:8090/live/pgt_4000.m3u8
青川综合,http://60.255.240.247:8090/live/qcxwzhH265_4000.m3u8
青神综合,http://60.255.240.247:8090/live/qszh_2000.m3u8
渠县新闻,http://60.255.240.247:8090/live/qxxwzh_2000.m3u8
仁和新闻,http://60.255.240.247:8090/live/rhxwH264_2000.m3u8
荣县综合,http://60.255.240.247:8090/live/rxzh_2000.m3u8
射洪综合,http://60.255.240.247:8090/live/shzhH264_2000.m3u8
双流综合,http://60.255.240.247:8090/live/slgq_2000.m3u8
遂宁综合,http://60.255.240.247:8090/live/snxwzhHDH265_4000.m3u8
天全新闻,http://60.255.240.247:8090/live/tqzh_2000.m3u8
通江综合,http://60.255.240.247:8090/live/tjxwH265_4000.m3u8
旺苍新闻,http://60.255.240.247:8090/live/wcxwzhH265_4000.m3u8
温江综合,http://60.255.240.247:8090/live/wjytH264_2000.m3u8
武胜综合,http://60.255.240.247:8090/live/wsxw_2000.m3u8
西充综合,http://60.255.240.247:8090/live/xczh_2000.m3u8
新都综合,http://60.255.240.247:8090/live/xdzhpd_2000.m3u8
叙州新闻,http://60.255.240.247:8090/live/ybx_2000.m3u8
宣汉综合,http://60.255.240.247:8090/live/xhxwzh_2000.m3u8
雅安公共,http://60.255.240.247:8090/live/yagg_2000.m3u8
雅安新闻,http://60.255.240.247:8090/live/yazh_2000.m3u8
雅安雨城,http://60.255.240.247:8090/live/ycpd_2000.m3u8
仪陇新闻,http://60.255.240.247:8090/live/ylxw_2000.m3u8
宜宾公共,http://60.255.240.247:8090/live/ybetH264_2000.m3u8
宜宾新闻,http://60.255.240.247:8090/live/ybytH264_2000.m3u8
越西综合,http://60.255.240.247:8090/live/yxt_4000.m3u8
昭化综合,http://60.255.240.247:8090/live/zhxwzh_2000.m3u8
中江新闻,http://60.255.240.247:8090/live/zjxwzh_2000.m3u8
资阳新闻,http://60.255.240.247:8090/live/zyxwzh_2000.m3u8
资中综合,http://60.255.240.247:8090/live/zzzh_2000.m3u8
自贡文化,http://60.255.240.247:8090/live/zggg_4000.m3u8
自贡综合,http://60.255.240.247:8090/live/zgxw_4000.m3u8
郫县新闻,http://60.255.240.247:8090/live/pxds1_2000.m3u8
阆中综合,http://60.255.240.247:8090/live/lzxw_2000.m3u8
沐川综合,http://60.255.240.247:8090/live/mcxw_2000.m3u8
泸定综合,http://60.255.240.247:8090/live/ldxw_4000.m3u8
泸县综合,http://60.255.240.247:8090/live/lxxwzh_2000.m3u8
珙县新闻,http://60.255.240.247:8090/live/gxzh_2000.m3u8
梓潼综合,http://60.255.240.247:8090/live/ztgq_2000.m3u8
犍为新闻,http://60.255.240.247:8090/live/qwxwzh_2000.m3u8
成都高新区,http://60.255.240.247:8090/live/cdgxdstgq_2000.m3u8
阿坝州藏语,http://60.255.240.247:8090/live/wypdgqH265_4000.m3u8
大邑电视台,http://60.255.240.247:8090/live/dyytH265_4000.m3u8
金口河综合,http://60.255.240.247:8090/live/jkhdst_2000.m3u8
攀枝花新闻,http://60.255.240.247:8090/live/pzhytH265_4000.m3u8
青白江综合,http://60.255.240.247:8090/live/qbjxwzh_2000.m3u8
盐边电视台,http://60.255.240.247:8090/live/ybtgq_2000.m3u8
纳溪1,http://60.255.240.247:8090/live/nxxw_2000.m3u8
盐亭1,http://60.255.240.247:8090/live/ytzh_2000.m3u8
乐游,http://60.255.240.247:8090/live/qjs-HDH265_4000.m3u8
崇州,http://60.255.240.247:8090/live/czyt_4000.m3u8
德昌,http://60.255.240.247:8090/live/dcxw_4000.m3u8
峨边,http://60.255.240.247:8090/live/ebdst_2000.m3u8
高县-1,http://60.255.240.247:8090/live/gxt_2000.m3u8
江安,http://60.255.240.247:8090/live/jat_2000.m3u8
金牛,http://60.255.240.247:8090/live/jnyx_2000.m3u8
金堂,http://60.255.240.247:8090/live/jtzhpd_2000.m3u8
邻水,http://60.255.240.247:8090/live/lsxw_2000.m3u8
罗江,http://60.255.240.247:8090/live/ljxwzh_2000.m3u8
绵竹,http://60.255.240.247:8090/live/mzxwzh_2000.m3u8
名山,http://60.255.240.247:8090/live/msdstH265_2000.m3u8
木里,http://60.255.240.247:8090/live/mltHD_4000.m3u8
南江,http://60.255.240.247:8090/live/njxw_2000.m3u8
前锋,http://60.255.240.247:8090/live/qfxw_2000.m3u8
三台TV,http://60.255.240.247:8090/live/stxwHD_2000.m3u8
石棉,http://60.255.240.247:8090/live/smxwzh_2000.m3u8
松潘,http://60.255.240.247:8090/live/spxwzhpdH264_2000.m3u8
万源,http://60.255.240.247:8090/live/wyxwzh_2000.m3u8
西昌,http://60.255.240.247:8090/live/xctHD_2000.m3u8
喜德,http://60.255.240.247:8090/live/xdxw_4000.m3u8
新津,http://60.255.240.247:8090/live/xjzh_4000.m3u8
叙永,http://60.255.240.247:8090/live/xyxw_2000.m3u8
雁江,http://60.255.240.247:8090/live/yjxw_2000.m3u8
营山,http://60.255.240.247:8090/live/ysxw_2000.m3u8
岳池,http://60.255.240.247:8090/live/ycxw_2000.m3u8
荥经,http://60.255.240.247:8090/live/xjdst_2000.m3u8
筠连,http://60.255.240.247:8090/live/ylyt_2000.m3u8
都江堰,http://60.255.240.247:8090/live/djyzh_4000.m3u8
广安区,http://60.255.240.247:8090/live/gaqxw_2000.m3u8
马尔康,http://60.255.240.247:8090/live/mekxwzhpd_2000.m3u8
通川区,http://60.255.240.247:8090/live/xcxwzhH264_2000.m3u8
五通桥,http://60.255.240.247:8090/live/wtqxwzh_2000.m3u8
兴文台,http://60.255.240.247:8090/live/xwt_2000.m3u8
阿坝州TV,http://60.255.240.247:8090/live/abxwzhpdgq_2000.m3u8


四川卫视,http://118.122.2.29:9999/hls/18/index.m3u8
康巴卫视,http://118.122.2.29:9999/hls/39/index.m3u8
峨眉电影,http://118.122.2.29:9999/hls/49/index.m3u8
凉山新闻频道,http://118.122.2.29:9999/hls/51/index.m3u8
四川文化旅游,http://118.122.2.29:9999/hls/52/index.m3u8
四川影视文艺,http://118.122.2.29:9999/hls/53/index.m3u8
四川科教频道,http://118.122.2.29:9999/hls/54/index.m3u8
四川乡村频道,http://118.122.2.29:9999/hls/55/index.m3u8

//成都电视台
成都新闻综合,http://tvbox6.icu/tv/cditv.php?id=cdxwzh
成都经济资讯,http://tvbox6.icu/tv/cditv.php?id=cdjjzx
成都都市生活,http://tvbox6.icu/tv/cditv.php?id=cddssh
成都影视文艺,http://tvbox6.icu/tv/cditv.php?id=cdyswy
成都公共频道,http://tvbox6.icu/tv/cditv.php?id=cdgg
成都少儿频道,http://tvbox6.icu/tv/cditv.php?id=cdse
成都蓉城先锋,http://tvbox6.icu/tv/cditv.php?id=cdrcxf
成都每日购物,http://tvbox6.icu/tv/cditv.php?id=cdmrgw

金牛电视台,http://tvbox6.icu/tv/cditv.php?id=jntv
双流综合,http://tvbox6.icu/tv/cditv.php?id=slzh
温江电视台,http://tvbox6.icu/tv/cditv.php?id=wjtv
高新电视台,http://tvbox6.icu/tv/cditv.php?id=gxtv
新津电视台,http://tvbox6.icu/tv/cditv.php?id=xjtv
大邑综合,http://tvbox6.icu/tv/cditv.php?id=dyxwzh
彭州电视台,http://tvbox6.icu/tv/cditv.php?id=pztv
蒲江电视台,http://tvbox6.icu/tv/cditv.php?id=pjtv
锦江电视台,http://tvbox6.icu/tv/cditv.php?id=jjtv
金堂电视台,http://tvbox6.icu/tv/cditv.php?id=jttv
郫都新闻综合,http://tvbox6.icu/tv/cditv.php?id=pdxwzh
龙泉综合,http://tvbox6.icu/tv/cditv.php?id=lqzh
青羊电视台,http://tvbox6.icu/tv/cditv.php?id=qytv
青白江电视台,http://tvbox6.icu/tv/cditv.php?id=qbjtv
崇州电视1套,http://tvbox6.icu/tv/cditv.php?id=cztv
都江堰电视台,http://tvbox6.icu/tv/cditv.php?id=djytv
成华有线,http://tvbox6.icu/tv/cditv.php?id=chyx
邛崃电视台,http://tvbox6.icu/tv/cditv.php?id=qltv
武侯电视台,http://tvbox6.icu/tv/cditv.php?id=whtv
新都电视台,http://tvbox6.icu/tv/cditv.php?id=xdzh
简阳新闻综合,http://tvbox6.icu/tv/cditv.php?id=jyxwzh

乐山新闻综合,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8
乐山文旅生活,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel12/playlist.m3u8

南充蓬安综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8

四川|黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
四川|巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
四川|洪雅新闻综合,http://api2.52tb.xyz/info?id=607&token=20230218htjgzi
四川|朝天新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
四川|大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8
四川|大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8
四川|德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
四川|广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
四川|广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
剑阁综合频道,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
四川|广元综合,http://tv.dzsm.com:8100/chan/ch1.flv
四川|洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
四川|会东综合,http://112.45.133.129:90/live/xwzh.m3u8
四川|剑阁新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel10/playlist.m3u8
四川|金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
四川|金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
四川|乐至综合,http://175.155.106.72:89/live1/live1.m3u8
四川|雷波综合,http://lbzb.yd-data.com/live/0000.flv?auth_key=601589378470-0-0-67d1de5fa3aa9412566d7c9f807c91a0
四川|利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
四川|凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
四川|凉山,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
四川|纳溪新闻,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
四川|攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8
四川|蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
四川|青川新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel11/playlist.m3u8
四川|松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
四川|旺苍新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8
四川|汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
四川|武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8
四川|营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
四川|筠连综合,http://118.122.78.172:89/live1/live1.m3u8
四川|中江新闻综合,https://livepgc.chinamcache.com/pgc/76664ca1f91638580f94fc7543c810cb.m3u8?auth_key=1657178327-0



🐼贵州ID33,#genre#

金海湖台,http://pili-live-hls.jhh.ddcpc.cn/ddcpc-jhh/tv1050-1563865985.m3u8
松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8
松桃综艺,http://live.strmtzx.cn/stzy/sd/live.m3u8#http://live.strmtzx.cn/stxw/playlist.m3u8
正安综合,http://pili-live-hls.221.i2863.com/i2863-221/live_221_315303.m3u8
黔西南综合,http://live2.qxndt.com/zhpd/playlist.m3u8
黔西南公共,http://live2.qxndt.com/ggpd/playlist.m3u8

🐼云南ID34,#genre#

云南卫视,http://ynxsj.7766.org:9901/tsfile/live/0119_1.m3u8
云南都市,http://ynxsj.7766.org:9901/tsfile/live/1000_1.m3u8
云南生活,http://ynxsj.7766.org:9901/tsfile/live/1001_1.m3u8
云南娱乐,,http://ynxsj.7766.org:9901/tsfile/live/1002_1.m3u8
云南影视,http://ynxsj.7766.org:9901/tsfile/live/1003_1.m3u8
云南康旅,http://ynxsj.7766.org:9901/tsfile/live/1004_1.m3u8
云南少儿,http://ynxsj.7766.org:9901/tsfile/live/1006_1.m3u8
昆明影视,http://ynxsj.7766.org:9901/tsfile/live/1016_1.m3u8
昆明新闻,http://ynxsj.7766.org:9901/tsfile/live/1019_1.m3u8
昆明科教,http://ynxsj.7766.org:9901/tsfile/live/1010_1.m3u8
昆明教育,http://ynxsj.7766.org:9901/tsfile/live/1012_1.m3u8

丽江新闻综合频道,https://play.live.lijiangtv.com/live/tvzh_720p.m3u8
丽江公共频道,https://play.live.lijiangtv.com/live/tvgg_720p.m3u8

云南|QJTV巧家,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
云南|保山三套,http://liveynbsdst.chinamcache.com/live/zb03.m3u8?auth_key=1645240698-0-0-
云南|峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8
云南|福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
云南|广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8
云南|江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
云南|金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8
云南|梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8
云南|陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
云南|麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
云南|麻栗坡台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
云南|马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
云南|芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
云南|蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8
云南|怒江新闻,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
云南|普洱公共,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel27/playlist.m3u8
云南|普洱科教,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel28/playlist.m3u8
云南|普洱新闻,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8
云南|丘北新闻,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
云南|瑞丽频道,http://live.ynurl.com/video/s10021-rltv/index.m3u8
云南|施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
云南|文山电视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
云南|文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
云南|文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
云南|文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
云南|西双版纳1,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
云南|西双版纳2,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
云南|新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
云南|砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8
云南|砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
云南|镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
🐼西藏ID35,#genre#

西藏藏语卫视,https://tv.vtibet.cn/live/de3mrRaaCTBtvchannel1.m3u8	
西藏影视文化,https://tv.vtibet.cn/live/FYeIdVzzCTBtvchannel2.m3u8
🐼陕西ID36,#genre#

陕西卫视,http://112.46.85.60:8009/hls/17/index.m3u8
陕西一套,http://112.46.85.60:8009/hls/18/index.m3u8
陕西二套,http://112.46.85.60:8009/hls/19/index.m3u8
陕西三套,http://112.46.85.60:8009/hls/20/index.m3u8
陕西四套,http://112.46.85.60:8009/hls/21/index.m3u8
陕西五套,http://112.46.85.60:8009/hls/22/index.m3u8
陕西六套,http://112.46.85.60:8009/hls/23/index.m3u8
陕西七套,http://112.46.85.60:8009/hls/24/index.m3u8
陕西八套,http://112.46.85.60:8009/hls/62/index.m3u8
精彩三秦,http://112.46.85.60:8009/hls/26/index.m3u8
农林卫视,http://112.46.85.60:8009/hls/27/index.m3u8
西安一套,http://112.46.85.60:8009/hls/28/index.m3u8
西安二套,http://112.46.85.60:8009/hls/29/index.m3u8

延安综合,http://live.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
延安公共,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8
保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8

陕西卫视,http://124.116.183.146:9901/tsfile/live/0136_1.m3u8
陕西一套,http://124.116.183.146:9901/tsfile/live/1000_1.m3u8
陕西二套,http://124.116.183.146:9901/tsfile/live/1001_1.m3u8
陕西三套,http://124.116.183.146:9901/tsfile/live/1002_1.m3u8
陕西四套,http://124.116.183.146:9901/tsfile/live/1003_1.m3u8
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8

🐼甘肃ID37,#genre#

甘肃卫视,https://hlss.gstv.com.cn/49048r/y3nga4.flv
经济频道,https://hlss.gstv.com.cn/49048r/9kzvr5.flv
文化影视,https://hlss.gstv.com.cn/49048r/068vw9.flv
公共应急,https://hlss.gstv.com.cn/49048r/2v86i8.flv
都市频道,https://hlss.gstv.com.cn/49048r/4o7e76.flv
少儿频道,https://hlss.gstv.com.cn/49048r/oj57of.flv
移动电视,https://hlss.gstv.com.cn/49048r/y72q36.flv
甘肃卫视,rtmp://livein.gstv.com.cn/49048r/y3nga4.flv
经济频道,rtmp://livein.gstv.com.cn/49048r/9kzvr5.flv
文化影视,rtmp://livein.gstv.com.cn/49048r/068vw9.flv
公共应急,rtmp://livein.gstv.com.cn/49048r/2v86i8.flv
少儿频道,rtmp://livein.gstv.com.cn/49048r/4o7e76.flv
都市频道,rtmp://livein.gstv.com.cn/49048r/oj57of.flv
移动电视,rtmp://livein.gstv.com.cn/49048r/y72q36.flv

白银公共,http://live.bygd.cn/bygg/sd/live.m3u8
白银综合,http://live.bygd.cn/byzh/sd/live.m3u8
🐼青海ID38,#genre#

青海|青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海|安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
青海|青海综合,http://lmt.scqstv.com/live1/live1.m3u8
青海|经济生活,http://stream.qhbtv.com/qhsh/playlist.m3u8
青海|都市频道,http://stream.qhbtv.com/qhds/playlist.m3u8
青海|西宁综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
青海|西宁生活,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
青海|大通电视,http://dtrmlive.qhdtrm.cn/testpush/playlist.m3u8
青海|湟中电视,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
青海|贵南电视,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
青海|兴海电视,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
青海|化隆电视,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
青海|民和电视,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8	
青海|门源电视,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
青海|囊谦综合,http://pili-live-hls-qhnqapp2020.sobeylive.com/qhnqapp2020/qhnqtv01.m3u8
🐼宁夏ID39,#genre#

宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8

宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.flv
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.flv
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.flv
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.flv
宁夏少儿 ,https://hls.ningxiahuangheyun.com/live/nxse1M.flv

宁夏石嘴山综合,http://live.kanwz.net/ggpd/playlist.m3u8
宁夏石嘴山公共,http://live.kanwz.net/zhpd/playlist.m3u8
宁夏吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
宁夏吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8

宁夏银川生活,http://tvbox6.icu/tv/quklive.php?id=8
宁夏银川公共,http://tvbox6.icu/tv/quklive.php?id=9
宁夏银川文体,http://tvbox6.icu/tv/quklive.php?id=10

🐼新疆ID40,#genre#

新疆卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010116/1.m3u8

新疆石河子新闻,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
新疆石河子经济,http://124.88.144.73:1935/live/dywt/playlist.m3u8
新疆石河子影视,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
新疆石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
新疆阿勒泰1,http://tvbox6.icu/tv/quklive.php?id=6
新疆阿勒泰2,http://tvbox6.icu/tv/quklive.php?id=7

伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
